"country" "taxRich" "religiousLaw" "freeElection" "helpUnemp" "armyTakesOver" "civilRights" "equalIncome" "obeyRulers" "genderEquality" "importance"
"8612" "Estonia" 10 1 10 10 1 10 10 1 10 10
"8613" "Georgia" 1 2 8 6 3 9 8 1 5 10
"8614" "Germany" 7 1 10 8 1 10 3 1 10 10
"8615" "Kazakhstan" 8 3 10 8 4 10 7 9 8 10
"8616" "Netherlands" 5 1 10 10 1 8 5 3 10 10
"8617" "Poland" 8 1 9 9 9 8 2 8 9 10
"8618" "Romania" 5 1 9 9 1 9 1 5 10 10
"8619" "Russia" 9 9 8 10 8 8 9 8 7 7
"8620" "Slovenia" 10 4 10 10 1 10 10 10 10 10
"8621" "Spain" 8 1 10 10 1 10 8 5 10 10
"8622" "Sweden" 10 4 10 7 3 10 3 7 10 10
"8623" "Turkey" 9 7 8 8 8 1 10 10 10 10
"8624" "Ukraine" 5 4 10 9 2 8 6 6 10 9
"8625" "Belarus" 7 5 9 9 3 9 4 8 9 9
"8626" "Estonia" 5 3 8 8 5 9 5 5 7 5
"8627" "Georgia" 4 1 10 5 3 10 8 10 10 10
"8628" "Germany" 8 1 10 10 1 10 7 1 10 10
"8629" "Kazakhstan" 5 5 2 8 5 8 10 5 8 10
"8630" "Netherlands" 10 7 9 8 7 10 3 8 10 10
"8631" "Poland" 7 8 10 6 3 10 7 1 9 5
"8632" "Romania" 5 2 10 5 1 10 5 10 10 10
"8633" "Russia" 9 1 10 8 1 10 8 1 10 10
"8634" "Slovenia" 7 3 3 7 8 10 8 4 10 2
"8635" "Spain" 10 1 10 10 1 10 7 8 10 10
"8636" "Sweden" 8 1 10 4 1 9 2 4 10 7
"8637" "Turkey" 5 5 10 5 10 10 10 10 6 9
"8638" "Ukraine" 3 7 6 5 8 7 4 6 6 7
"8639" "Belarus" 5 5 5 5 5 5 5 5 5 10
"8640" "Estonia" 10 2 9 2 8 10 7 2 10 10
"8641" "Georgia" 1 1 10 10 7 10 1 1 10 10
"8642" "Germany" 6 2 8 5 5 6 7 3 9 9
"8643" "Kazakhstan" 5 5 5 5 5 5 5 5 5 6
"8644" "Netherlands" 7 2 7 5 2 8 6 3 8 8
"8645" "Poland" 3 3 10 9 1 10 7 10 10 10
"8646" "Romania" 5 5 10 8 2 9 8 8 9 10
"8647" "Russia" 1 1 1 9 8 8 9 2 10 10
"8648" "Slovenia" 7 2 10 4 3 2 2 3 10 8
"8649" "Spain" 10 1 10 10 1 7 8 7 10 10
"8650" "Sweden" 10 1 10 5 1 10 5 1 10 10
"8651" "Turkey" 1 5 10 7 1 7 10 1 10 10
"8652" "Ukraine" 4 3 8 8 4 8 8 5 9 10
"8653" "Belarus" 5 5 5 5 5 5 5 5 5 9
"8654" "Estonia" 3 2 8 8 4 7 8 4 10 8
"8655" "Georgia" 10 1 10 10 7 10 1 5 7 10
"8656" "Germany" 8 1 10 8 8 10 6 3 10 8
"8657" "Kazakhstan" 10 1 10 10 1 10 5 8 10 10
"8658" "Netherlands" 3 3 8 5 3 8 3 5 8 10
"8659" "Poland" 8 2 10 8 2 10 8 3 10 10
"8660" "Romania" 4 1 5 5 7 8 4 1 10 5
"8661" "Russia" 2 1 10 10 6 9 9 1 10 9
"8662" "Slovenia" 7 1 8 7 1 7 7 6 8 8
"8663" "Spain" 9 1 8 9 1 9 8 8 9 9
"8664" "Sweden" 10 5 10 2 1 10 1 5 10 4
"8665" "Turkey" 10 7 10 7 1 6 10 6 10 10
"8666" "Ukraine" 8 1 10 10 8 10 1 10 10 7
"8667" "Belarus" 10 1 10 10 1 10 10 3 10 10
"8668" "Estonia" 7 7 7 8 1 9 8 3 10 4
"8669" "Georgia" 1 10 10 8 7 8 1 2 8 10
"8670" "Germany" 5 1 10 8 1 9 5 1 10 9
"8671" "Kazakhstan" 10 8 10 10 8 10 10 8 5 9
"8672" "Netherlands" 9 1 9 9 1 10 7 4 10 8
"8673" "Poland" 5 1 10 5 1 10 7 4 9 8
"8674" "Romania" 7 7 7 7 8 8 8 8 8 8
"8675" "Russia" 9 9 10 9 8 8 7 8 8 9
"8676" "Slovenia" 5 4 5 5 5 4 4 5 5 7
"8677" "Spain" 5 4 7 6 1 7 7 1 8 5
"8678" "Sweden" 4 1 10 5 1 1 3 3 10 10
"8679" "Turkey" 10 10 10 5 10 5 10 10 5 9
"8680" "Ukraine" 10 10 10 10 10 10 10 6 10 10
"8681" "Belarus" 6 5 5 6 5 5 5 5 5 6
"8682" "Estonia" 9 7 10 10 7 10 10 6 9 9
"8683" "Georgia" 6 1 10 10 5 6 8 9 9 10
"8684" "Germany" 9 1 10 9 1 10 6 1 10 10
"8685" "Kazakhstan" 6 1 6 7 1 8 1 1 7 6
"8686" "Netherlands" 6 1 10 8 1 8 5 1 10 10
"8687" "Poland" 6 1 10 7 8 8 6 8 10 8
"8688" "Romania" 8 2 10 10 1 10 2 9 10 10
"8689" "Russia" 10 2 10 9 1 10 9 6 10 10
"8690" "Slovenia" 5 5 10 8 5 10 7 9 10 8
"8691" "Spain" 8 7 6 10 1 6 5 5 10 10
"8692" "Sweden" 1 1 10 1 1 10 1 1 7 7
"8693" "Turkey" 10 1 10 10 1 1 10 10 10 10
"8694" "Ukraine" 7 1 1 7 1 3 6 8 6 1
"8695" "Belarus" 5 5 5 5 5 8 8 6 9 5
"8696" "Estonia" 5 1 5 5 1 10 1 1 10 10
"8697" "Georgia" 3 2 3 4 4 3 4 5 3 6
"8698" "Germany" 10 1 10 9 1 10 5 10 10 10
"8699" "Kazakhstan" 5 4 7 6 7 6 5 6 5 10
"8700" "Netherlands" 1 1 8 4 3 3 3 3 10 10
"8701" "Poland" 5 8 1 8 6 1 10 8 3 10
"8702" "Romania" 1 1 10 8 2 10 8 1 10 10
"8703" "Russia" 8 3 10 9 6 9 8 4 4 8
"8704" "Slovenia" 5 1 10 8 1 8 6 10 10 10
"8705" "Spain" 10 1 10 10 1 10 5 5 10 5
"8706" "Sweden" 8 2 10 7 2 9 2 2 8 10
"8707" "Turkey" 5 1 10 10 5 9 10 1 10 10
"8708" "Ukraine" 7 1 10 8 1 10 10 5 10 2
"8709" "Belarus" 1 1 10 10 10 1 1 1 1 5
"8710" "Estonia" 6 5 6 9 1 7 4 1 5 10
"8711" "Georgia" 2 3 9 7 3 5 5 3 2 7
"8712" "Germany" 10 1 10 10 1 10 5 1 10 10
"8713" "Kazakhstan" 3 1 9 9 6 6 8 3 7 8
"8714" "Netherlands" 1 1 7 7 2 6 2 1 10 8
"8715" "Poland" 10 2 10 7 5 10 8 5 10 10
"8716" "Romania" 10 10 10 10 5 10 10 10 10 10
"8717" "Russia" 8 8 10 10 3 7 9 6 10 10
"8718" "Slovenia" 6 1 10 10 1 10 2 1 10 10
"8719" "Spain" 6 8 8 9 9 9 9 9 9 9
"8720" "Sweden" 3 1 10 2 1 2 1 4 10 10
"8721" "Turkey" 8 6 8 8 6 9 8 6 9 9
"8722" "Ukraine" 8 1 10 8 1 10 7 10 10 7
"8723" "Belarus" 8 3 10 10 1 10 10 1 9 7
"8724" "Estonia" 2 1 10 5 8 10 4 6 10 10
"8725" "Georgia" 4 4 10 10 2 10 4 7 10 10
"8726" "Germany" 8 2 8 5 3 7 7 2 9 8
"8727" "Kazakhstan" 6 2 10 9 6 9 8 6 6 10
"8728" "Netherlands" 2 1 10 1 1 10 6 1 10 10
"8729" "Poland" 4 1 9 7 1 1 6 5 10 10
"8730" "Romania" 10 10 5 10 9 10 10 10 10 5
"8731" "Russia" 7 6 6 4 5 5 6 7 7 6
"8732" "Slovenia" 8 1 8 8 5 10 10 6 10 9
"8733" "Spain" 1 1 10 10 1 10 1 1 10 6
"8734" "Sweden" 8 1 10 8 1 10 1 8 10 7
"8735" "Turkey" 10 5 5 10 9 10 10 4 10 8
"8736" "Ukraine" 5 5 5 5 5 5 5 5 5 10
"8737" "Belarus" 5 5 5 5 5 5 5 5 5 6
"8738" "Estonia" 9 1 9 10 6 10 10 1 6 10
"8739" "Georgia" 4 1 8 8 2 7 3 7 3 8
"8740" "Germany" 8 1 10 5 1 5 6 1 10 5
"8741" "Kazakhstan" 10 4 10 10 1 6 4 6 9 10
"8742" "Netherlands" 7 1 10 10 1 10 1 1 10 10
"8743" "Poland" 4 1 10 4 2 9 7 4 8 8
"8744" "Romania" 10 9 10 5 10 10 10 8 10 10
"8745" "Russia" 10 1 10 10 5 10 10 10 10 7
"8746" "Slovenia" 10 1 8 7 3 9 10 3 10 5
"8747" "Spain" 10 1 10 8 4 10 1 5 10 9
"8748" "Sweden" 10 1 10 10 1 10 4 1 1 10
"8749" "Turkey" 10 1 10 10 10 10 10 10 10 5
"8750" "Ukraine" 10 1 10 10 1 10 10 1 10 1
"8751" "Belarus" 10 1 10 5 1 5 5 1 10 5
"8752" "Estonia" 8 2 9 10 1 10 9 9 10 5
"8753" "Georgia" 6 2 10 10 2 10 7 9 10 10
"8754" "Germany" 10 1 10 10 1 10 10 5 8 10
"8755" "Kazakhstan" 5 8 7 7 6 5 4 8 9 9
"8756" "Netherlands" 3 1 10 7 1 10 1 7 10 9
"8757" "Poland" 6 4 5 5 7 3 8 6 4 8
"8758" "Romania" 1 1 9 9 9 9 9 1 9 5
"8759" "Russia" 7 3 10 7 5 6 10 1 10 9
"8760" "Slovenia" 8 4 8 8 5 8 8 8 8 5
"8761" "Spain" 9 2 10 10 1 10 8 6 10 9
"8762" "Sweden" 4 1 10 8 1 10 1 8 10 10
"8763" "Turkey" 10 5 6 5 6 10 7 7 8 8
"8764" "Ukraine" 10 1 10 10 5 10 10 5 5 10
"8765" "Belarus" 3 2 6 5 1 7 8 3 10 3
"8766" "Estonia" 8 3 8 6 1 8 4 4 8 8
"8767" "Georgia" 8 3 5 9 7 8 5 3 10 10
"8768" "Germany" 9 1 10 9 1 9 8 1 10 9
"8769" "Kazakhstan" 9 2 3 8 1 9 10 10 10 4
"8770" "Netherlands" 8 1 9 8 1 9 6 1 10 10
"8771" "Poland" 5 2 10 3 5 10 6 3 10 10
"8772" "Romania" 10 1 10 10 1 10 10 5 10 10
"8773" "Russia" 9 1 10 10 1 10 10 10 10 10
"8774" "Slovenia" 10 2 10 1 1 10 7 3 10 10
"8775" "Spain" 9 1 10 10 1 9 9 9 9 8
"8776" "Sweden" 7 1 10 5 1 9 1 2 10 10
"8777" "Turkey" 8 2 7 9 2 9 10 5 10 9
"8778" "Ukraine" 10 1 10 10 1 10 10 1 10 10
"8779" "Belarus" 10 8 3 5 4 6 9 8 7 7
"8780" "Estonia" 10 5 10 10 6 10 8 6 9 10
"8781" "Georgia" 3 4 5 6 5 6 5 6 6 7
"8782" "Germany" 5 1 10 5 1 7 6 1 10 8
"8783" "Kazakhstan" 9 8 10 9 7 10 10 10 10 8
"8784" "Netherlands" 8 1 10 10 1 10 4 1 10 10
"8785" "Poland" 8 2 10 10 1 10 5 6 10 8
"8786" "Romania" 5 1 10 10 1 10 1 9 10 10
"8787" "Russia" 10 5 10 10 6 10 10 10 10 10
"8788" "Slovenia" 10 2 10 10 2 4 5 4 8 6
"8789" "Spain" 8 1 7 10 1 10 10 8 10 10
"8790" "Sweden" 8 1 10 10 1 10 1 1 10 10
"8791" "Turkey" 10 1 10 9 1 10 10 2 10 10
"8792" "Ukraine" 10 1 10 10 5 10 5 9 10 7
"8793" "Belarus" 10 1 10 4 1 10 8 1 7 9
"8794" "Estonia" 10 2 10 10 7 10 10 10 7 10
"8795" "Georgia" 5 2 9 5 1 6 6 6 8 9
"8796" "Germany" 7 1 10 10 1 10 10 1 10 10
"8797" "Kazakhstan" 6 6 6 4 9 9 6 3 6 10
"8798" "Netherlands" 9 7 8 9 7 9 9 8 8 8
"8799" "Poland" 3 1 10 7 1 10 3 4 10 10
"8800" "Romania" 10 7 10 10 1 10 6 10 10 10
"8801" "Russia" 1 3 10 9 6 10 10 4 10 9
"8802" "Slovenia" 1 1 8 6 7 8 8 8 9 5
"8803" "Spain" 8 8 8 7 9 8 8 8 10 8
"8804" "Sweden" 7 1 10 6 1 7 1 1 10 10
"8805" "Turkey" 8 7 6 6 5 5 6 7 6 7
"8806" "Ukraine" 10 9 9 9 10 9 9 1 9 10
"8807" "Belarus" 7 7 4 3 5 4 6 4 5 5
"8808" "Estonia" 5 5 10 10 8 10 5 5 10 10
"8809" "Georgia" 3 3 8 5 3 6 5 2 8 9
"8810" "Germany" 9 3 9 7 5 4 6 2 10 10
"8811" "Kazakhstan" 8 5 10 9 5 7 8 6 10 10
"8812" "Netherlands" 3 1 3 3 3 3 2 2 6 7
"8813" "Poland" 5 3 7 6 1 6 2 7 10 8
"8814" "Romania" 10 10 10 10 10 10 10 10 10 5
"8815" "Russia" 10 6 10 8 10 8 5 8 4 8
"8816" "Slovenia" 9 3 10 10 2 10 6 3 10 10
"8817" "Spain" 6 6 9 6 5 5 9 6 9 8
"8818" "Sweden" 1 1 10 10 10 5 3 7 6 10
"8819" "Turkey" 10 10 10 10 10 10 10 10 10 9
"8820" "Ukraine" 10 5 10 9 4 10 5 6 8 10
"8821" "Belarus" 5 3 8 7 3 5 6 6 9 9
"8822" "Estonia" 1 5 8 4 6 6 9 8 10 9
"8823" "Georgia" 10 10 10 10 1 10 1 10 10 10
"8824" "Germany" 9 6 9 8 5 7 6 7 10 9
"8825" "Kazakhstan" 10 1 10 10 10 10 10 1 1 10
"8826" "Netherlands" 7 3 7 7 3 7 3 3 8 7
"8827" "Poland" 5 1 10 6 5 8 8 1 10 10
"8828" "Romania" 8 8 10 10 1 9 6 1 10 10
"8829" "Russia" 10 4 10 10 5 10 10 3 10 4
"8830" "Slovenia" 3 1 10 6 1 10 10 8 10 10
"8831" "Spain" 5 4 10 9 1 10 7 8 10 9
"8832" "Sweden" 9 3 10 10 1 10 4 3 10 10
"8833" "Turkey" 8 3 8 6 3 8 8 3 7 8
"8834" "Ukraine" 10 10 10 10 1 10 10 10 10 1
"8835" "Belarus" 3 3 8 6 4 8 5 4 8 6
"8836" "Estonia" 7 4 10 6 5 9 9 1 10 10
"8837" "Georgia" 10 5 10 10 10 10 10 10 10 10
"8838" "Germany" 9 1 10 10 1 10 8 1 10 10
"8839" "Kazakhstan" 10 7 10 10 8 10 10 7 10 10
"8840" "Netherlands" 7 2 10 9 2 9 3 3 10 9
"8841" "Poland" 1 1 10 1 1 10 1 5 10 7
"8842" "Romania" 10 10 10 10 10 10 10 10 10 5
"8843" "Russia" 8 2 9 8 1 10 8 6 10 9
"8844" "Slovenia" 10 1 10 10 1 10 7 10 10 10
"8845" "Spain" 6 5 5 6 6 7 6 6 6 10
"8846" "Sweden" 10 10 10 10 10 1 1 10 10 10
"8847" "Turkey" 7 2 10 8 1 8 7 6 10 9
"8848" "Ukraine" 4 1 10 10 1 10 10 1 10 10
"8849" "Belarus" 8 7 3 4 5 6 8 9 4 2
"8850" "Estonia" 8 1 10 10 5 9 9 6 10 10
"8851" "Georgia" 8 4 10 10 5 10 4 2 10 10
"8852" "Germany" 5 1 9 8 2 8 5 1 9 5
"8853" "Kazakhstan" 10 1 5 5 10 10 10 10 10 6
"8854" "Netherlands" 7 1 8 7 1 8 2 6 9 9
"8855" "Poland" 8 7 8 7 3 9 6 6 10 8
"8856" "Romania" 5 1 4 10 10 10 10 1 10 10
"8857" "Russia" 7 6 8 9 5 9 9 8 9 8
"8858" "Slovenia" 6 10 10 10 10 5 8 10 10 10
"8859" "Spain" 9 1 10 9 1 10 9 5 10 10
"8860" "Sweden" 5 6 8 5 4 4 6 4 4 6
"8861" "Turkey" 5 5 10 10 1 5 10 10 10 10
"8862" "Ukraine" 10 1 10 10 1 10 10 1 10 10
"8863" "Belarus" 6 1 8 7 2 10 6 6 10 10
"8864" "Estonia" 4 5 6 6 4 6 6 4 8 7
"8865" "Georgia" 6 1 9 2 1 8 5 1 9 9
"8866" "Germany" 8 1 10 10 1 1 1 1 10 10
"8867" "Kazakhstan" 8 5 8 9 6 8 8 7 9 10
"8868" "Netherlands" 1 1 10 6 1 8 3 1 10 10
"8869" "Poland" 5 8 8 8 10 9 9 9 10 10
"8870" "Romania" 10 1 10 5 10 10 10 10 10 10
"8871" "Russia" 7 9 10 7 1 6 9 7 10 9
"8872" "Slovenia" 6 1 10 10 3 10 8 1 10 10
"8873" "Spain" 7 1 10 10 1 10 7 7 10 10
"8874" "Sweden" 8 3 10 8 1 10 2 3 10 10
"8875" "Turkey" 10 10 5 8 10 5 1 10 5 1
"8876" "Ukraine" 3 5 10 10 5 10 10 10 10 10
"8877" "Belarus" 7 6 7 7 6 7 7 6 6 10
"8878" "Estonia" 6 2 10 7 1 9 7 8 10 10
"8879" "Georgia" 9 2 9 9 2 9 2 2 9 10
"8880" "Germany" 10 1 10 7 9 10 6 1 10 10
"8881" "Kazakhstan" 6 3 9 9 5 5 5 3 5 10
"8882" "Netherlands" 7 1 6 4 1 10 7 1 10 7
"8883" "Poland" 3 3 3 6 6 6 6 6 6 5
"8884" "Romania" 7 2 10 10 3 9 5 7 10 10
"8885" "Russia" 8 10 10 10 10 10 10 10 10 10
"8886" "Slovenia" 8 1 10 8 3 8 8 5 8 9
"8887" "Spain" 7 1 10 7 1 10 7 7 10 10
"8888" "Sweden" 10 1 10 6 2 9 4 1 10 10
"8889" "Turkey" 5 10 2 6 8 5 5 4 10 10
"8890" "Ukraine" 9 5 5 6 8 10 7 1 10 10
"8891" "Belarus" 6 4 9 8 3 9 6 7 8 8
"8892" "Estonia" 6 1 10 10 1 10 3 10 3 10
"8893" "Georgia" 2 3 7 5 2 3 3 6 7 7
"8894" "Germany" 6 1 10 10 1 10 6 1 10 10
"8895" "Kazakhstan" 9 4 10 9 6 7 9 8 9 9
"8896" "Netherlands" 8 2 8 8 2 8 6 5 8 9
"8897" "Poland" 7 6 10 8 1 10 1 3 10 9
"8898" "Romania" 1 5 10 10 2 10 10 9 9 10
"8899" "Russia" 7 6 6 4 6 8 7 7 5 7
"8900" "Slovenia" 9 6 6 8 7 9 9 7 10 10
"8901" "Spain" 8 4 6 7 4 5 6 5 5 9
"8902" "Sweden" 10 1 10 10 1 10 1 1 10 8
"8903" "Turkey" 8 7 10 10 7 8 7 7 7 10
"8904" "Ukraine" 10 2 10 10 2 10 10 4 9 9
"8905" "Belarus" 5 8 10 7 6 9 5 7 5 10
"8906" "Estonia" 7 4 10 9 8 9 4 2 4 10
"8907" "Georgia" 7 3 10 9 9 10 7 9 10 10
"8908" "Germany" 10 1 10 9 1 10 5 1 10 10
"8909" "Kazakhstan" 3 1 10 10 1 6 9 9 9 10
"8910" "Netherlands" 7 1 10 9 3 10 5 7 10 10
"8911" "Poland" 5 8 10 10 10 10 10 10 10 10
"8912" "Romania" 10 1 10 10 10 10 10 9 10 10
"8913" "Russia" 10 2 10 9 8 10 5 5 10 9
"8914" "Slovenia" 7 3 7 4 6 6 6 3 7 5
"8915" "Spain" 1 1 10 8 1 10 1 10 10 10
"8916" "Sweden" 9 1 10 9 1 9 6 2 10 10
"8917" "Turkey" 8 7 6 10 5 4 3 3 8 10
"8918" "Ukraine" 1 10 1 10 10 10 10 1 10 1
"8919" "Belarus" 3 3 9 5 3 9 5 3 5 8
"8920" "Estonia" 7 1 8 8 1 8 8 1 8 10
"8921" "Georgia" 4 4 9 7 5 8 9 7 10 10
"8922" "Germany" 8 1 10 7 1 10 1 1 10 10
"8923" "Kazakhstan" 9 2 10 8 3 10 9 7 10 10
"8924" "Netherlands" 8 3 8 8 2 2 2 2 8 9
"8925" "Poland" 7 7 10 8 1 10 8 1 10 8
"8926" "Romania" 8 2 2 9 5 8 10 8 10 6
"8927" "Russia" 5 5 5 5 5 5 5 5 5 5
"8928" "Slovenia" 1 1 10 10 9 10 10 1 10 7
"8929" "Spain" 10 1 10 10 1 10 8 6 10 10
"8930" "Sweden" 6 1 10 5 1 7 1 5 10 10
"8931" "Turkey" 10 2 10 10 1 10 10 10 10 7
"8932" "Ukraine" 2 10 10 10 7 10 10 9 10 8
"8933" "Belarus" 4 4 9 7 3 10 10 3 10 3
"8934" "Estonia" 7 1 10 9 4 10 1 1 10 10
"8935" "Georgia" 8 2 9 9 2 8 3 2 9 10
"8936" "Germany" 7 1 10 6 3 7 3 2 10 6
"8937" "Kazakhstan" 1 3 3 5 5 5 1 5 1 5
"8938" "Netherlands" 7 2 6 6 5 7 8 7 10 10
"8939" "Poland" 2 3 9 4 2 10 3 5 9 10
"8940" "Romania" 10 7 5 5 7 6 7 4 10 10
"8941" "Russia" 1 1 8 10 1 10 10 6 10 8
"8942" "Slovenia" 5 1 10 5 2 4 8 5 10 10
"8943" "Spain" 5 5 5 5 5 5 5 5 5 5
"8944" "Sweden" 5 1 10 6 4 8 1 1 10 7
"8945" "Turkey" 1 1 10 8 10 10 10 7 7 10
"8946" "Ukraine" 10 10 10 10 10 10 10 10 10 10
"8947" "Belarus" 9 9 9 9 1 8 8 8 10 3
"8948" "Estonia" 10 10 10 10 1 10 10 10 10 2
"8949" "Georgia" 8 4 10 9 5 10 7 6 10 8
"8950" "Germany" 8 1 9 9 2 9 3 1 7 7
"8951" "Kazakhstan" 6 1 10 10 1 9 6 1 10 10
"8952" "Netherlands" 5 1 8 6 1 10 5 2 10 10
"8953" "Poland" 5 5 5 5 5 5 5 5 5 6
"8954" "Romania" 1 6 1 9 9 9 4 3 7 7
"8955" "Russia" 1 1 10 5 1 5 5 1 10 8
"8956" "Slovenia" 8 2 8 2 4 8 5 5 8 10
"8957" "Spain" 3 4 4 8 4 3 6 7 5 9
"8958" "Sweden" 7 1 9 5 1 5 1 5 10 10
"8959" "Turkey" 1 1 10 10 1 10 5 1 10 10
"8960" "Ukraine" 10 3 10 10 1 10 6 1 10 8
"8961" "Belarus" 4 4 2 4 9 10 7 6 9 8
"8962" "Estonia" 9 3 5 10 2 8 9 2 10 9
"8963" "Georgia" 7 8 9 3 4 4 5 3 9 9
"8964" "Germany" 8 2 10 10 1 10 7 1 10 10
"8965" "Kazakhstan" 8 3 10 8 8 8 8 3 8 7
"8966" "Netherlands" 6 1 8 8 1 8 1 7 10 9
"8967" "Poland" 7 6 10 10 1 6 1 5 10 10
"8968" "Romania" 7 7 7 8 2 4 3 5 7 5
"8969" "Russia" 10 1 10 10 10 9 8 7 10 1
"8970" "Slovenia" 4 5 4 4 5 6 5 4 4 7
"8971" "Spain" 10 3 6 3 4 4 6 3 10 6
"8972" "Sweden" 5 1 10 10 1 10 1 1 10 10
"8973" "Turkey" 10 3 10 10 1 7 10 1 10 10
"8974" "Ukraine" 8 5 10 10 1 10 5 1 10 10
"8975" "Belarus" 8 6 7 8 7 5 6 8 6 7
"8976" "Estonia" 5 1 10 10 1 10 6 1 9 10
"8977" "Georgia" 10 9 10 1 1 10 10 1 10 10
"8978" "Germany" 8 1 10 8 1 10 6 1 10 10
"8979" "Kazakhstan" 5 4 7 6 7 5 6 6 7 8
"8980" "Netherlands" 4 1 8 7 3 7 6 4 10 10
"8981" "Poland" 2 1 10 10 1 10 10 1 10 10
"8982" "Romania" 8 10 10 10 10 10 10 10 10 10
"8983" "Russia" 10 3 10 9 1 10 9 8 10 6
"8984" "Slovenia" 10 2 10 10 2 10 10 3 10 8
"8985" "Spain" 6 2 6 6 2 6 6 6 6 7
"8986" "Sweden" 3 1 10 8 1 10 1 5 10 10
"8987" "Turkey" 6 5 5 7 8 8 8 7 8 6
"8988" "Ukraine" 7 4 10 8 6 7 5 7 8 6
"8989" "Belarus" 6 3 10 9 3 10 6 4 10 1
"8990" "Estonia" 8 1 10 10 3 10 5 5 10 10
"8991" "Georgia" 1 1 9 5 2 9 7 9 8 5
"8992" "Germany" 1 1 10 8 1 4 6 1 10 10
"8993" "Kazakhstan" 2 1 9 3 1 1 4 9 4 10
"8994" "Netherlands" 3 1 10 3 1 10 3 3 10 10
"8995" "Poland" 8 1 10 5 1 8 7 7 10 10
"8996" "Romania" 4 1 10 7 7 10 1 1 10 10
"8997" "Russia" 10 1 10 10 1 10 6 8 9 10
"8998" "Slovenia" 1 1 10 3 1 1 8 5 10 10
"8999" "Spain" 6 8 7 5 4 6 5 5 5 7
"9000" "Sweden" 8 3 8 7 6 8 3 8 10 9
"9001" "Turkey" 10 7 10 7 6 5 7 6 5 9
"9002" "Ukraine" 9 2 10 6 3 9 4 5 10 9
"9003" "Belarus" 5 4 7 6 6 5 4 6 6 4
"9004" "Estonia" 10 4 6 10 5 10 10 8 10 6
"9005" "Georgia" 2 2 8 3 2 4 2 5 10 10
"9006" "Germany" 8 1 10 8 1 10 7 4 10 9
"9007" "Kazakhstan" 9 4 9 9 4 9 6 8 9 9
"9008" "Netherlands" 10 1 10 8 1 10 5 4 10 10
"9009" "Poland" 9 5 5 4 4 4 4 7 10 10
"9010" "Romania" 3 3 10 6 2 10 5 1 7 5
"9011" "Russia" 6 8 8 9 8 9 8 7 8 8
"9012" "Slovenia" 10 6 8 5 8 7 5 3 10 5
"9013" "Spain" 10 1 10 10 10 10 10 10 10 10
"9014" "Sweden" 10 1 10 8 1 5 1 7 10 10
"9015" "Turkey" 8 4 8 1 1 9 9 1 9 8
"9016" "Ukraine" 2 2 10 5 1 9 10 4 4 8
"9017" "Belarus" 6 6 10 6 3 10 9 2 10 10
"9018" "Estonia" 10 1 10 5 1 8 10 3 10 10
"9019" "Georgia" 10 1 10 3 1 10 1 3 10 10
"9020" "Germany" 5 1 10 10 1 10 5 1 10 10
"9021" "Kazakhstan" 10 4 10 10 1 10 10 9 10 10
"9022" "Netherlands" 5 1 7 7 1 5 1 1 10 8
"9023" "Poland" 6 5 8 8 1 10 5 8 10 10
"9024" "Romania" 5 10 10 10 6 10 10 10 10 10
"9025" "Russia" 6 1 10 8 1 10 3 8 4 8
"9026" "Slovenia" 7 1 10 10 1 10 8 1 10 10
"9027" "Spain" 6 6 6 4 7 5 6 6 6 7
"9028" "Sweden" 8 1 10 10 1 10 2 1 10 8
"9029" "Turkey" 10 4 9 10 1 2 7 1 8 6
"9030" "Ukraine" 1 1 9 9 8 8 6 8 9 8
"9031" "Belarus" 8 3 10 10 6 10 6 6 10 10
"9032" "Estonia" 8 5 9 8 2 8 8 5 10 8
"9033" "Georgia" 1 1 10 5 5 10 2 10 10 4
"9034" "Germany" 5 1 9 7 1 9 3 1 10 8
"9035" "Kazakhstan" 7 1 10 10 2 10 10 5 10 10
"9036" "Netherlands" 7 3 9 10 1 9 5 5 10 10
"9037" "Poland" 8 4 9 8 2 10 5 6 10 10
"9038" "Romania" 7 6 10 9 10 9 10 9 10 8
"9039" "Russia" 10 1 10 8 5 10 2 9 10 6
"9040" "Slovenia" 1 2 5 5 1 1 1 3 10 8
"9041" "Spain" 8 1 10 7 1 10 10 10 10 10
"9042" "Sweden" 10 1 10 10 1 10 2 1 10 10
"9043" "Turkey" 10 7 10 10 4 10 10 10 10 7
"9044" "Ukraine" 1 1 1 1 1 1 1 1 1 1
"9045" "Belarus" 5 5 5 5 7 7 7 8 7 4
"9046" "Estonia" 10 3 10 10 10 10 10 8 10 10
"9047" "Georgia" 2 2 8 5 2 2 7 2 7 10
"9048" "Germany" 10 8 10 9 1 8 9 1 10 10
"9049" "Kazakhstan" 5 5 8 6 6 7 8 8 8 5
"9050" "Netherlands" 6 1 5 5 5 5 5 5 10 10
"9051" "Poland" 1 3 10 10 3 10 4 3 10 10
"9052" "Romania" 10 1 1 1 10 10 10 1 10 1
"9053" "Russia" 8 5 9 9 4 9 6 9 10 8
"9054" "Slovenia" 3 10 1 4 10 1 3 8 2 10
"9055" "Spain" 7 1 9 9 2 9 7 4 9 7
"9056" "Sweden" 8 5 10 1 1 10 4 4 10 10
"9057" "Turkey" 10 1 10 10 10 10 10 10 10 10
"9058" "Ukraine" 10 1 10 10 3 10 10 5 10 5
"9059" "Belarus" 5 5 5 5 5 5 5 5 5 5
